Date,Time,Latitude,Longitude,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Heading,Width,Area_m2,Distance
2024-10-08,11:35:06,47.61978480000011,-122.36304679999998,1.9713,0.5917,47.61983205209848,-122.3631267768277,0.62,-4.53,128.54,1.08,0.8472,0.11104129862353004
2024-10-08,11:35:07,47.6197808352274,-122.36304996875045,1.8949,0.6749,47.6198320238992,-122.36312672452476,0.63,-4.52,128.57,1.09,0.8624,0.11295662884488016
2024-10-08,11:35:08,47.61977554046238,-122.36305643988402,1.8257,0.7516,47.61983199673248,-122.363126672593,0.65,-4.51,127.73,1.13,0.9255,0.10330309772702843
2024-10-08,11:35:09,47.619774543678126,-122.3630578844828,1.7863,0.8289,47.619831972889,-122.36312661740725,0.64,-4.51,122.58,1.12,0.9052,0.08676203086604184
2024-10-08,11:35:10,47.61977096057144,-122.36306402285744,1.7547,0.9133,47.61983195038078,-122.36312656066454,0.62,-4.49,120.4,1.09,0.8525,0.09012169550113895
2024-10-08,11:35:11,47.619769099999935,-122.36306719999996,1.6862,0.9786,47.61983192808538,-122.36312650483856,0.64,-4.47,120.57,1.11,0.8844,0.09463794165132716
2024-10-08,11:35:12,47.619775992941015,-122.36305526705874,1.6309,1.0575,47.61983190738504,-122.3631264479056,0.64,-4.45,118.27,1.11,0.8947,0.09634988323812335
2024-10-08,11:35:13,47.6197799368716,-122.36304195195564,1.6041,1.1643,47.61983188751259,-122.36312638890222,0.64,-4.45,116.48,1.12,0.9051,0.11011121650404172
2024-10-08,11:35:14,47.61978310476208,-122.36302885714277,1.5857,1.2719,47.61983186684699,-122.36312632860232,0.64,-4.43,116.88,1.12,0.9048,0.10916189811468116
2024-10-08,11:35:15,47.61977625722525,-122.3630346138724,1.5404,1.3617,47.61983184578009,-122.36312626773864,0.65,-4.4,117.11,1.13,0.9286,0.10057897394585008
2024-10-08,11:35:16,47.61977086149424,-122.36304381551746,1.4779,1.4419,47.619831823413584,-122.36312620756428,0.64,-4.38,118.8,1.12,0.9092,0.10167738194898611
2024-10-08,11:35:17,47.61976969999984,-122.36304590000012,1.4343,1.5478,47.61983180043177,-122.36312614616676,0.66,-4.38,118.97,1.15,0.9612,0.11452410226672825
2024-10-08,11:35:18,47.61977440228584,-122.36303764685726,1.4065,1.6632,47.61983177645561,-122.36312608300028,0.67,-4.37,119.31,1.17,0.9946,0.11870130580579127
2024-10-08,11:35:19,47.61977043023236,-122.36304089069765,1.3519,1.7412,47.619831750321225,-122.36312602070632,0.67,-4.34,121.82,1.17,0.9879,0.09521113380272292
2024-10-08,11:35:20,47.6197602161851,-122.36306101965332,1.2771,1.792,47.61983172417435,-122.3631259585764,0.69,-4.32,121.9,1.2,1.042,0.09041946693052345
2024-10-08,11:35:21,47.61975930517245,-122.3630672936782,1.2159,1.8504,47.61983169810206,-122.36312589584546,0.69,-4.32,121.58,1.2,1.0358,0.08459314393022635
2024-10-08,11:35:22,47.61976289999989,-122.36306289999996,1.1665,1.9262,47.61983167154013,-122.3631258320862,0.69,-4.33,121.64,1.2,1.0467,0.09047651629014
2024-10-08,11:35:23,47.61976475142853,-122.36305938000056,1.1164,1.9924,47.61983164462393,-122.3631257674007,0.67,-4.31,121.61,1.17,0.9843,0.08302078053114177
2024-10-08,11:35:24,47.61975805882345,-122.36306934117609,1.0533,2.0226,47.61983161779389,-122.36312570277076,0.67,-4.3,121.55,1.16,0.9756,0.06995462815282513
2024-10-08,11:35:25,47.619758411864325,-122.36306807796596,1.0055,2.0763,47.61983159070575,-122.36312563733996,0.68,-4.31,121.48,1.18,1.002,0.07189248917654713
2024-10-08,11:35:26,47.61976271058812,-122.363058352353,0.9635,2.139,47.6198315631986,-122.36312557076664,0.68,-4.31,121.43,1.18,1.0028,0.07546714516927218
2024-10-08,11:35:27,47.61976785789488,-122.36304319122812,0.9145,2.2004,47.61983153517127,-122.36312550322612,0.67,-4.3,121.54,1.17,0.9843,0.07855545811718016
2024-10-08,11:35:28,47.619763363636345,-122.3630458715911,0.8562,2.2647,47.619831506726136,-122.36312543457136,0.67,-4.29,121.5,1.16,0.9703,0.08679504594157421
2024-10-08,11:35:29,47.61974813662791,-122.3630704447674,0.7938,2.3161,47.61983147801871,-122.36312536509313,0.66,-4.28,121.43,1.15,0.9542,0.08084380000964832
2024-10-08,11:35:30,47.61974772716752,-122.36307476705254,0.7286,2.3511,47.61983144912527,-122.36312529527424,0.65,-4.29,121.47,1.14,0.9389,0.07400027026977672
2024-10-08,11:35:31,47.61975588275863,-122.36306226551744,0.6747,2.3793,47.619831419937285,-122.36312522526612,0.66,-4.28,121.66,1.14,0.9431,0.060831324167734555
2024-10-08,11:35:32,47.619762859195234,-122.36304544310384,0.6322,2.4018,47.61983139062542,-122.36312515496088,0.68,-4.26,121.66,1.18,1.0045,0.04808846015417833
2024-10-08,11:35:33,47.61976607954541,-122.36303472840888,0.5914,2.4392,47.61983136087797,-122.3631250840272,0.67,-4.26,121.81,1.16,0.975,0.05534799002673888
2024-10-08,11:35:34,47.61976275089832,-122.3630295071862,0.5477,2.5049,47.6198313304453,-122.36312501160072,0.66,-4.25,121.86,1.15,0.9627,0.07890614678211083
2024-10-08,11:35:35,47.61976391657136,-122.36301694171384,0.5095,2.5926,47.61983129918247,-122.363124936879,0.67,-4.25,121.75,1.16,0.9748,0.09565840266280835
2024-10-08,11:35:36,47.61976102151158,-122.36301252965092,0.4674,2.6721,47.619831263779446,-122.36312486341488,0.65,-4.25,125.48,1.14,0.9335,0.08995921298010551
2024-10-08,11:35:37,47.61976274913288,-122.36300304104076,0.3929,2.7285,47.61983122271543,-122.36312479474158,0.67,-4.24,131.49,1.16,0.9719,0.0934409439164652
2024-10-08,11:35:38,47.61976863068185,-122.36298451647768,0.3306,2.8112,47.61983117838297,-122.36312472719682,0.69,-4.22,134.15,1.2,1.0323,0.1035402337258324
2024-10-08,11:35:39,47.61976756914288,-122.3629830891433,0.3101,2.9041,47.61983113250895,-122.36312465769277,0.68,-4.23,134.31,1.19,1.0179,0.09513495677194603
2024-10-08,11:35:40,47.6197616433527,-122.36298274335265,0.2788,2.9815,47.61983108562582,-122.3631245862119,0.67,-4.24,134.13,1.16,0.9724,0.08348922086113864
2024-10-08,11:35:41,47.61976769170138,-122.36295832406648,0.1958,3.0733,47.61983103718649,-122.3631245130258,0.68,-4.22,134.39,1.19,1.0222,0.12375879766707504
2024-10-08,11:35:42,47.61975818843927,-122.36296536936412,0.1343,3.2051,47.61983098678179,-122.3631244367106,0.69,-4.21,134.33,1.21,1.054,0.14544239409470652
2024-10-08,11:35:43,47.61975728920438,-122.36296543011348,0.0951,3.3266,47.61983093478122,-122.3631243571222,0.69,-4.23,134.02,1.19,1.0301,0.12766710617852994
2024-10-08,11:35:44,47.619758067857255,-122.3629617946427,0.0334,3.4145,47.6198308814066,-122.36312427548782,0.67,-4.23,134.04,1.17,0.984,0.1073932027644207
2024-10-08,11:35:45,47.61976133121373,-122.36295092427744,-0.0416,3.4896,47.619830826768215,-122.36312419218284,0.66,-4.21,134.13,1.15,0.9624,0.10613675141062115
2024-10-08,11:35:46,47.61975274829545,-122.3629637602274,-0.0927,3.59,47.61983077048242,-122.36312410654573,0.67,-4.21,134.19,1.16,0.9757,0.11265598075557288
2024-10-08,11:35:47,47.61975566918614,-122.36295771686044,-0.1295,3.6999,47.61983071243656,-122.36312401829235,0.67,-4.23,134.21,1.17,0.9947,0.11589758409906578
2024-10-08,11:35:48,47.6197580034484,-122.36294845172452,-0.1767,3.7976,47.61983065285135,-122.3631239276353,0.68,-4.22,134.19,1.19,1.028,0.10850405522375661
2024-10-08,11:35:49,47.61975710574705,-122.36294428045976,-0.2358,3.8968,47.61983059155427,-122.36312383469875,0.71,-4.2,134.29,1.23,1.0961,0.11547055901830539
2024-10-08,11:35:50,47.619756033525896,-122.36294355144524,-0.2809,3.9985,47.61983052859504,-122.36312373930876,0.7,-4.2,134.31,1.21,1.0596,0.11125151684359194
2024-10-08,11:35:51,47.61975408372078,-122.36294413081411,-0.3254,4.1218,47.6198304636757,-122.36312364088027,0.69,-4.21,134.29,1.19,1.0297,0.13108447657903702
2024-10-08,11:35:52,47.61975169942855,-122.3629474765718,-0.3897,4.2372,47.61983039696071,-122.36312353944632,0.67,-4.22,134.21,1.17,0.9809,0.13210469333070582
2024-10-08,11:35:53,47.61974807714268,-122.3629548868574,-0.4654,4.336,47.61983032875848,-122.36312343524295,0.66,-4.22,134.07,1.15,0.9628,0.1244665818603537
2024-10-08,11:35:54,47.619745462722015,-122.3629626786988,-0.5411,4.4335,47.6198302588938,-122.36312332853689,0.69,-4.22,134.08,1.2,1.0361,0.12343719050594126
2024-10-08,11:35:55,47.61974359537556,-122.36296875664758,-0.6099,4.5232,47.61983018800378,-122.36312321877956,0.67,-4.22,133.69,1.17,0.9919,0.11304658331855914
2024-10-08,11:35:56,47.619740293103526,-122.3629781218394,-0.6648,4.5988,47.61983011956821,-122.363123102011,0.68,-4.22,130.92,1.18,1.0085,0.09343109760673876
2024-10-08,11:35:57,47.61973866878613,-122.36298511734122,-0.7375,4.6657,47.619830050856606,-122.36312298221806,0.68,-4.22,130.31,1.19,1.0166,0.0987972671686827
2024-10-08,11:35:58,47.61974354971115,-122.36298310520266,-0.8281,4.7341,47.619829980459286,-122.36312286095234,0.66,-4.22,130.65,1.15,0.9624,0.11352057082308882
2024-10-08,11:35:59,47.61974432342871,-122.3629811731426,-0.8981,4.8211,47.61982991064643,-122.36312273470762,0.7,-4.21,129.28,1.21,1.0645,0.11166467659918296
2024-10-08,11:36:00,47.61974360000016,-122.36298190000022,-0.934,4.9,47.61982984272398,-122.36312260269096,0.68,-4.21,127.27,1.19,1.0215,0.086683447093433
2024-10-08,11:36:01,47.61973213872851,-122.36300322138705,-0.9877,4.9518,47.61982977373295,-122.36312246932336,0.67,-4.21,127.42,1.16,0.9729,0.0746118623276487
2024-10-08,11:36:02,47.619734985632135,-122.3630112287358,-1.0887,4.9917,47.61982970356053,-122.36312233479444,0.67,-4.2,127.65,1.16,0.9729,0.10859562606293104
2024-10-08,11:36:03,47.61973333050853,-122.36301820282476,-1.1512,5.0627,47.61982963249185,-122.36312219780724,0.67,-4.2,127.5,1.16,0.9757,0.09458990432387637
2024-10-08,11:36:04,47.619736850295766,-122.36301847633138,-1.2118,5.1276,47.619829560518106,-122.36312205862338,0.69,-4.2,127.41,1.2,1.0429,0.08879397502083103
2024-10-08,11:36:05,47.6197340768785,-122.36302248208072,-1.293,5.1713,47.61982948778531,-122.363121917717,0.67,-4.19,127.36,1.17,0.9885,0.09221241781885962
2024-10-08,11:36:06,47.61972417052015,-122.36304123699436,-1.3736,5.1965,47.61982941469734,-122.3631217753513,0.65,-4.19,127.21,1.13,0.9233,0.0844476168994723
2024-10-08,11:36:07,47.61973185632198,-122.36303414252876,-1.4352,5.231,47.619829340802966,-122.36312163183138,0.69,-4.19,127.29,1.2,1.0426,0.07060318689690984
2024-10-08,11:36:08,47.61975818125015,-122.3629811255681,-1.4888,5.2705,47.61982926598933,-122.36312148715568,0.69,-4.19,127.41,1.2,1.0357,0.0665823550199301
2024-10-08,11:36:09,47.61976598439324,-122.3629320300583,-1.5051,5.3568,47.61982919008472,-122.36312134005124,0.69,-4.18,127.35,1.2,1.0465,0.08782585040863503
2024-10-08,11:36:10,47.619766714450776,-122.36289509942216,-1.5048,5.4948,47.619829112669656,-122.36312118909292,0.67,-4.19,127.18,1.16,0.9795,0.13800032608657117
2024-10-08,11:36:11,47.61975851142849,-122.36288797885712,-1.5162,5.6661,47.61982903335295,-122.36312103324336,0.63,-4.19,126.97,1.1,0.8781,0.1716789154206193
2024-10-08,11:36:12,47.61974917701159,-122.36290697011523,-1.5541,5.7964,47.61982895310766,-122.363120872789,0.65,-4.18,126.49,1.14,0.9383,0.13570003684597887
2024-10-08,11:36:13,47.61974783599991,-122.3629162154282,-1.5928,5.9219,47.61982887215585,-122.36312070768984,0.67,-4.18,125.95,1.17,0.9811,0.13133141284551814
2024-10-08,11:36:14,47.61974504023676,-122.3629260094676,-1.6271,6.0504,47.61982878990683,-122.3631205385203,0.66,-4.17,125.72,1.16,0.9657,0.13299902255279908
2024-10-08,11:36:15,47.619747052873535,-122.36292764425254,-1.6643,6.169,47.61982870600711,-122.3631203660191,0.65,-4.16,125.73,1.12,0.9132,0.12429722442596998
2024-10-08,11:36:16,47.61974320232551,-122.36293683372104,-1.6973,6.2736,47.61982862056493,-122.36312019066956,0.66,-4.15,125.78,1.15,0.9598,0.10968208604872588
2024-10-08,11:36:17,47.61973643103455,-122.3629533034484,-1.7447,6.3612,47.61982853330269,-122.36312001328736,0.66,-4.14,126.04,1.16,0.9662,0.09960180721252004
2024-10-08,11:36:18,47.61975088612695,-122.36293430809226,-1.7871,6.4398,47.61982844531359,-122.36311983310895,0.64,-4.13,125.84,1.11,0.8856,0.08930688663255464
2024-10-08,11:36:19,47.61975721818178,-122.36291077386342,-1.8039,6.5535,47.61982835632079,-122.36311964932544,0.67,-4.12,125.61,1.17,0.983,0.1149344595845821
2024-10-08,11:36:20,47.61975509017351,-122.36290223179218,-1.8226,6.6787,47.61982826480108,-122.363119463084,0.66,-4.12,126.01,1.15,0.9622,0.12658882257134751
2024-10-08,11:36:21,47.61975061329469,-122.36290688323732,-1.8624,6.7866,47.61982817132042,-122.3631192742416,0.68,-4.1,126.21,1.19,1.0153,0.11500630417503199
2024-10-08,11:36:22,47.619745009195206,-122.36291902988518,-1.8987,6.8915,47.6198280771169,-122.36311908162116,0.69,-4.09,125.88,1.21,1.0538,0.11100315310836874
2024-10-08,11:36:23,47.6197397787355,-122.36293137873568,-1.9296,6.9878,47.619827981881606,-122.36311888595768,0.68,-4.1,125.75,1.19,1.0139,0.10113604698622568
2024-10-08,11:36:24,47.619732142941054,-122.36295573764694,-1.9722,7.0536,47.61982788561696,-122.36311868832492,0.69,-4.09,125.77,1.21,1.0535,0.07838622327934952
2024-10-08,11:36:25,47.61972886453475,-122.36297516744166,-2.0066,7.0905,47.61982778831773,-122.36311848995844,0.7,-4.08,125.96,1.22,1.0708,0.0504476956857294
2024-10-08,11:36:26,47.61973515485708,-122.36297711371397,-2.0481,7.1266,47.619827689728,-122.36311829108656,0.68,-4.1,126.25,1.18,1.0117,0.05500418165921559
2024-10-08,11:36:27,47.61973936206889,-122.36297632758613,-2.1101,7.1718,47.61982759066255,-122.36311809022769,0.66,-4.1,126.11,1.15,0.9518,0.07672704868558458
2024-10-08,11:36:28,47.61974547356323,-122.36296592528716,-2.147,7.2166,47.61982749365424,-122.36311788501231,0.66,-4.1,124.96,1.15,0.9624,0.058040072363841295
2024-10-08,11:36:29,47.61974230747117,-122.36296795402302,-2.1594,7.2615,47.6198273977833,-122.36311767675453,0.65,-4.11,124.25,1.14,0.934,0.046580790031943695
2024-10-08,11:36:30,47.61973779597712,-122.36297651264375,-2.1967,7.2972,47.61982730151736,-122.3631174670885,0.64,-4.11,124.18,1.11,0.89,0.051631192122591894
2024-10-08,11:36:31,47.61973434797674,-122.3629867277456,-2.2457,7.3308,47.61982720483972,-122.36311725597132,0.64,-4.09,124.11,1.11,0.8869,0.059413466486984104
2024-10-08,11:36:32,47.619732199422,-122.36299668323711,-2.2881,7.3575,47.61982710778288,-122.36311704370706,0.66,-4.09,124.07,1.14,0.9457,0.050106386818448756
2024-10-08,11:36:33,47.61973397514108,-122.36299686836144,-2.3381,7.3696,47.619827010291374,-122.3631168308126,0.65,-4.07,124.11,1.13,0.9188,0.05144326972500861
2024-10-08,11:36:34,47.61973178994087,-122.36300184378707,-2.3866,7.397,47.61982691261299,-122.3631166164642,0.67,-4.05,123.98,1.17,0.9938,0.05570466766797936
2024-10-08,11:36:35,47.619723944767344,-122.36302115813986,-2.4367,7.4169,47.61982681503607,-122.36311640063585,0.69,-4.05,123.77,1.2,1.0392,0.05390751339099213
2024-10-08,11:36:36,47.61972015170472,-122.36303560568172,-2.4963,7.407,47.61982671703557,-122.36311618485,0.65,-4.04,123.89,1.14,0.9369,0.060416636781601904
2024-10-08,11:36:37,47.61971689999984,-122.36304872312137,-2.5642,7.3797,47.61982661862564,-122.36311596962648,0.66,-4.02,124.07,1.15,0.9577,0.07318264821663668
2024-10-08,11:36:38,47.61972476589592,-122.36304913121378,-2.6308,7.3541,47.61982652052033,-122.363115754179,0.68,-4.02,123.96,1.19,1.0271,0.07135068324830507
2024-10-08,11:36:39,47.61974179375007,-122.3630262062496,-2.6784,7.3453,47.6198264220107,-122.36311553881846,0.69,-4.01,124.08,1.2,1.0403,0.048406611118730535
2024-10-08,11:36:40,47.61975246818192,-122.362997519318,-2.7038,7.37,47.61982632373773,-122.36311532194236,0.68,-4.0,123.83,1.18,1.0058,0.03542950747611409
2024-10-08,11:36:41,47.61975233063588,-122.36297716011576,-2.7116,7.4123,47.61982622459972,-122.36311510422696,0.71,-4.01,123.96,1.24,1.1075,0.04301313752796922
2024-10-08,11:36:42,47.61975295795455,-122.36296200056832,-2.7322,7.4634,47.61982612324898,-122.36311488652464,0.7,-4.01,124.55,1.22,1.0716,0.05509600711485369
2024-10-08,11:36:43,47.61975550231205,-122.3629437323701,-2.7507,7.5309,47.619826020517,-122.36311466741444,0.67,-4.01,124.74,1.17,0.992,0.06998928489418922
2024-10-08,11:36:44,47.61975322558144,-122.36293679534896,-2.7678,7.6103,47.61982591680636,-122.36311444605197,0.67,-4.02,124.72,1.17,0.9833,0.08122050233777146
2024-10-08,11:36:45,47.61975250116967,-122.3629358888892,-2.8018,7.6957,47.61982581236858,-122.36311422171865,0.66,-4.02,124.55,1.14,0.9407,0.09191931244303427
2024-10-08,11:36:46,47.61974583908035,-122.3629450011496,-2.8375,7.7799,47.6198257043437,-122.36311399739274,0.66,-4.02,125.46,1.16,0.9651,0.09145561765140427
2024-10-08,11:36:47,47.61974382369922,-122.36295088381516,-2.8703,7.8599,47.61982558747519,-122.36311377930517,0.67,-4.02,128.4,1.17,0.9948,0.08646294003791456
2024-10-08,11:36:48,47.61974183715846,-122.36295882240417,-2.9069,7.9222,47.61982546984758,-122.3631135590913,0.67,-4.01,128.31,1.17,0.984,0.07225544962146492
2024-10-08,11:36:49,47.61973745843372,-122.3629716680725,-2.9422,7.9734,47.61982534558452,-122.36311334435548,0.66,-4.0,130.56,1.15,0.9549,0.062189468561807085
2024-10-08,11:36:50,47.61973459080466,-122.36298308448238,-2.9874,8.0056,47.61982521757058,-122.36311313244283,0.66,-4.0,131.78,1.16,0.9654,0.05549666656656023
2024-10-08,11:36:51,47.6197319242776,-122.36299276011532,-3.03,8.0358,47.61982508843206,-122.36311292009012,0.68,-4.0,131.97,1.18,1.0057,0.0522187705715102
2024-10-08,11:36:52,47.61973878265914,-122.36299010462416,-3.0782,8.0527,47.61982495502129,-122.36311271208464,0.67,-3.98,133.49,1.17,0.9872,0.051076902803517676
2024-10-08,11:36:53,47.61973863954793,-122.36299187231673,-3.1281,8.0784,47.61982482150566,-122.36311250230828,0.67,-3.98,133.27,1.17,0.9942,0.05612931497889522
2024-10-08,11:36:54,47.6197424702704,-122.36298812500011,-3.175,8.1038,47.61982468686632,-122.36311229224044,0.67,-3.98,133.47,1.17,0.9836,0.05333638532934122
2024-10-08,11:36:55,47.61974776529418,-122.3629762399997,-3.2217,8.1497,47.61982454794576,-122.3631120855474,0.66,-3.97,134.83,1.14,0.9408,0.06548053145783074
2024-10-08,11:36:56,47.619754982659,-122.36295541213846,-3.2615,8.2205,47.619824408168455,-122.36311187634185,0.65,-3.96,134.66,1.14,0.9392,0.0812199482885826
2024-10-08,11:36:57,47.61975664545472,-122.36293945000044,-3.3034,8.3081,47.61982426746017,-122.36311166397093,0.68,-3.95,134.42,1.19,1.0202,0.09710494323153701
2024-10-08,11:36:58,47.6197540546512,-122.3629332598836,-3.331,8.4039,47.6198241243565,-122.36311145045862,0.68,-3.94,134.75,1.18,1.0065,0.09969653955880368
2024-10-08,11:36:59,47.619747337790656,-122.36294499593012,-3.3538,8.4866,47.61982397954711,-122.36311123545468,0.65,-3.93,134.89,1.14,0.9331,0.08578537171336299
2024-10-08,11:37:00,47.619739979310175,-122.36296421494283,-3.3895,8.5426,47.61982383099436,-122.3631110229802,0.67,-3.92,135.96,1.16,0.9723,0.06641152008499801
2024-10-08,11:37:01,47.61974357542849,-122.3629668234288,-3.4193,8.582,47.61982367840962,-122.36311081450972,0.67,-3.91,137.27,1.17,0.9904,0.04940040485664093
2024-10-08,11:37:02,47.61974222643686,-122.3629714057476,-3.4511,8.6042,47.61982351572754,-122.36311062174111,0.69,-3.91,141.3,1.2,1.0402,0.03878247026686146
2024-10-08,11:37:03,47.61974077528745,-122.36297885574692,-3.4912,8.6162,47.61982334959733,-122.36311043408202,0.69,-3.9,142.63,1.2,1.0385,0.041857018527362747
2024-10-08,11:37:04,47.61974673179194,-122.36297289768754,-3.5128,8.6443,47.61982318232475,-122.36311024676804,0.69,-3.9,142.87,1.21,1.0506,0.035442488625941695
2024-10-08,11:37:05,47.61974996804728,-122.362961982249,-3.5388,8.673,47.61982301074468,-122.36311006608597,0.7,-3.9,144.55,1.22,1.0737,0.03872583117248806
2024-10-08,11:37:06,47.61974980632176,-122.36295608793144,-3.5759,8.7104,47.61982283663856,-122.36310988790969,0.7,-3.9,145.32,1.22,1.0696,0.05267988230814461
2024-10-08,11:37:07,47.61974716551716,-122.36295896551708,-3.6165,8.7512,47.61982266182427,-122.36310970813985,0.69,-3.9,145.19,1.21,1.0555,0.05755866572463321
2024-10-08,11:37:08,47.619751294797744,-122.36294668554902,-3.6637,8.7997,47.61982248604146,-122.3631095267675,0.7,-3.91,145.1,1.22,1.071,0.06767636219537737
2024-10-08,11:37:09,47.61975298843925,-122.36293356589626,-3.7007,8.8695,47.61982230943607,-122.36310934257396,0.69,-3.92,144.81,1.2,1.0318,0.07900025316415195
2024-10-08,11:37:10,47.61974729248566,-122.36294168208104,-3.7357,8.9353,47.61982213068205,-122.36310915861576,0.69,-3.92,145.17,1.2,1.0416,0.07452945726355407
2024-10-08,11:37:11,47.61974046949143,-122.3629597384179,-3.7832,8.9834,47.61982195018226,-122.36310897472198,0.69,-3.91,145.44,1.19,1.0307,0.06760073964092382
2024-10-08,11:37:12,47.61974394561408,-122.3629582397662,-3.8316,9.0224,47.61982176717572,-122.36310879304132,0.68,-3.92,146.13,1.18,1.0068,0.062157541778934414
2024-10-08,11:37:13,47.619747394350206,-122.36294942146893,-3.882,9.0662,47.6198215795656,-122.36310861816484,0.67,-3.92,147.78,1.18,0.9971,0.06677274893248072
2024-10-08,11:37:14,47.6197441343023,-122.36295270407004,-3.9245,9.1131,47.61982139058866,-122.36310844276318,0.68,-3.91,147.89,1.19,1.0136,0.06329186361610717
2024-10-08,11:37:15,47.6197460582352,-122.36294735764712,-3.9442,9.1496,47.61982120088721,-122.3631082664842,0.68,-3.92,147.86,1.18,1.0064,0.041476981568093985
2024-10-08,11:37:16,47.619748110919446,-122.36293561206912,-3.9603,9.1888,47.61982101042082,-122.3631080893572,0.67,-3.93,147.84,1.16,0.9792,0.042377470429463895
2024-10-08,11:37:17,47.619749499415256,-122.36292695847956,-3.9643,9.231,47.61982081924942,-122.36310791136796,0.67,-3.93,147.81,1.17,0.9911,0.042389149555044685
2024-10-08,11:37:18,47.61974698850589,-122.36292506551672,-3.9785,9.2722,47.61982062645365,-122.36310773449604,0.67,-3.93,148.19,1.17,0.984,0.04357843503385574
2024-10-08,11:37:19,47.61974818381509,-122.36292053526036,-3.9992,9.3183,47.61982043273436,-122.36310755663833,0.67,-3.94,148.17,1.16,0.9771,0.05053414687120078
2024-10-08,11:37:20,47.61974868228551,-122.36291267142872,-4.0064,9.3797,47.61982023779822,-122.36310737794214,0.66,-3.96,148.21,1.14,0.9408,0.0618207085045123
2024-10-08,11:37:21,47.61974933526016,-122.36290434161886,-4.026,9.4393,47.61982004111779,-122.363107199469,0.65,-3.96,148.47,1.13,0.9221,0.0627400988204509
2024-10-08,11:37:22,47.61974942068985,-122.36289836954082,-4.0478,9.515,47.61981984304499,-122.36310701938034,0.64,-3.96,148.42,1.12,0.9086,0.07877645587356781
2024-10-08,11:37:23,47.61974865428568,-122.3628913702854,-4.0808,9.6099,47.619819642987565,-122.36310683770064,0.63,-3.96,148.45,1.1,0.8749,0.10047392696615302
2024-10-08,11:37:24,47.61974806127155,-122.36288785086734,-4.1293,9.7031,47.61981944129203,-122.36310665331226,0.63,-3.95,148.28,1.1,0.873,0.10506421845709359
2024-10-08,11:37:25,47.61974543668625,-122.36288876686346,-4.1742,9.7917,47.61981923785476,-122.36310646682315,0.63,-3.94,148.21,1.1,0.8771,0.09932758931938424
2024-10-08,11:37:26,47.61974457225436,-122.36288414739852,-4.2217,9.88,47.6198190320218,-122.36310627975212,0.66,-3.93,148.43,1.14,0.9421,0.1002653479523214
2024-10-08,11:37:27,47.61974643522718,-122.36287407102328,-4.2517,9.9865,47.619818824691066,-122.36310608932334,0.68,-3.92,148.16,1.19,1.0139,0.11064470163545874
2024-10-08,11:37:28,47.61974064999999,-122.36288228390804,-4.2787,10.1031,47.61981861438501,-122.36310589856066,0.67,-3.92,148.48,1.16,0.9728,0.11968525389537349
2024-10-08,11:37:29,47.61974153641629,-122.36287879075138,-4.323,10.2027,47.61981840230875,-122.363105705136,0.68,-3.9,148.34,1.19,1.0262,0.1090075685445748
2024-10-08,11:37:30,47.61974047714297,-122.3628768342858,-4.3683,10.2817,47.61981818882476,-122.36310550936088,0.67,-3.89,148.2,1.17,0.9909,0.09106640434320458
2024-10-08,11:37:31,47.6197386144509,-122.36287809942137,-4.4206,10.3732,47.6198179729682,-122.36310531264216,0.68,-3.89,148.36,1.19,1.0153,0.10539231471032437
2024-10-08,11:37:32,47.61974011896557,-122.36287326494217,-4.4612,10.4837,47.61981775936248,-122.3631051034514,0.72,-3.89,146.49,1.25,1.1237,0.11772259766077187
2024-10-08,11:37:33,47.61973620000008,-122.36288029999956,-4.5083,10.5762,47.61981754674874,-122.36310488594846,0.71,-3.9,145.33,1.23,1.0977,0.10380105972484055
2024-10-08,11:37:34,47.61973620000008,-122.36288029999956,-4.5805,10.6294,47.619817336038565,-122.3631046600195,0.7,-3.9,144.06,1.22,1.0663,0.08968322028116509
2024-10-08,11:37:35,47.61973620000008,-122.36288029999956,-4.6366,10.688,47.61981712627554,-122.36310442792326,0.7,-3.9,143.2,1.21,1.0616,0.08112441062960028
2024-10-08,11:37:36,47.61973009306344,-122.36289119768762,-4.6967,10.7503,47.61981691480417,-122.36310419470216,0.68,-3.91,143.29,1.18,1.0097,0.08656384926746193
2024-10-08,11:37:37,47.61973292386352,-122.3628908471592,-4.7475,10.8212,47.61981670237836,-122.36310395863173,0.69,-3.91,143.08,1.2,1.0363,0.08722069708503806
2024-10-08,11:37:38,47.61973150406988,-122.36289457616316,-4.7823,10.8882,47.619816487843686,-122.3631037225489,0.68,-3.92,143.35,1.18,1.0132,0.0754986092587146
2024-10-08,11:37:39,47.6197325000001,-122.36289300000024,-4.8305,10.9405,47.61981627279757,-122.36310348374016,0.66,-3.93,143.1,1.14,0.9445,0.07112334356594907
2024-10-08,11:37:40,47.619731986206986,-122.36289488390796,-4.8707,10.9976,47.61981605654841,-122.36310324350816,0.66,-3.93,143.09,1.15,0.9545,0.06983158311251475
2024-10-08,11:37:41,47.61973304310323,-122.36289323965532,-4.9172,11.0599,47.61981583816855,-122.3631030032815,0.66,-3.93,143.36,1.15,0.9612,0.07774020838665187
2024-10-08,11:37:42,47.61973329080457,-122.3628937275867,-4.9543,11.1229,47.61981561890658,-122.36310276076324,0.66,-3.93,143.21,1.14,0.9438,0.07311231086485935
